id_jednostki,sektor,klasa,pkd,woj,waga,source,jedna_zmiana
6055fea34f4d333bd787238ca5b8c48213a95735,2,D,F,02,,cbop,TRUE
b8136eeb2bbcfdbf0711cb596ce566cbbe3e9cc8,1,S,D.E,02,,cbop,TRUE
bdc62d99b9a6509bfde4c739c25f433624193825,1,D,K.L,02,,cbop,TRUE
774776224d58460f8d6c65717ed9ab6db689555f,1,S,R.S,02,,cbop,FALSE
b86749b83ae23d6f9b202dfdfa6e8ac69c5babe6,2,D,C,14,,cbop,TRUE
109e425e13a174ce3be97857752fd81fb2db9de4,2,D,G,20,,cbop,FALSE
f1243b8adc3fc8917ab6afdbafe983d8acf0313c,1,D,D.E,20,,cbop,TRUE
9ad22afa0903975be459175d5c27dbde057600fd,2,D,C,20,,cbop,FALSE
8b0f4eb6f1deeedfe0dd7381c1074ad47b4ec825,2,D,C,20,,cbop,FALSE
a79a37a1dc213105a34e86596c0c47e4b25c8410,2,D,F,20,,cbop,TRUE
9924d5c2f9401631606e8901d3bdcbadca6e9099,2,D,C,20,,cbop,FALSE
a8b0abf1f3853f86cff4b63a951e474161a428ea,1,D,Q,20,,cbop,FALSE
7f3f8d1f31459242eb90b1e7da7c8a7ecac6d77b,2,D,G,20,,cbop,FALSE
372e8187afc383ed94e0d492b456d94f20481639,2,D,M,30,,cbop,TRUE
a852d38db5e2da0eb02b45f85fabca2e7d335ccf,2,D,C,12,,cbop,FALSE
6647296acbd57a7effbc5bf02d09855d8f9dfcde,2,D,F,24,,cbop,TRUE
ba3b9729efef3faef720825d5e5d26abe0d77b54,2,D,G,14,,cbop,FALSE
5a21ef75cffb5e26e7a6836a7170a5d1602b1f72,2,D,R.S,24,,cbop,TRUE
f59fd2b6a0dfab05bd27a6fb91f8b54d53a97689,2,D,C,24,,cbop,FALSE
f9a275229520dbd0109f9338a88ebc7436a2f92e,1,S,R.S,08,,cbop,FALSE
48bdc9411e268d0be3c4dd3aa074bf71ae741dcd,2,D,C,08,,cbop,FALSE
e8bab2567bb490113ec0c674d6fd98d88cca3fce,2,D,C,08,,cbop,FALSE
cb4e44b348f11b72da63d103bec6160fdd0b3a4c,2,M,D.E,04,,cbop,TRUE
f9cd6e5af02b1f08689845959ebb29ac407ed752,2,D,C,04,,cbop,FALSE
29f5bb97349e05339392618ca9db4778323b2c32,2,D,I,04,,cbop,FALSE
955a3d25566e6111269453e2ff90c4855504e048,1,D,Q,04,,cbop,TRUE
ab07a7b30fcfca7a28e6f86f3c16bcbce59e046a,2,D,C,04,,cbop,FALSE
99fd25edcd44a0b91fa6abeff03d13a9dfd2ed9e,2,D,H,04,,cbop,FALSE
44e45c91b36cba588531f337ca41b6ae8f41ffb6,2,D,C,04,,cbop,TRUE
510bd4e1e81b5fa43c42191a4761bad2e7ff52a3,2,D,Q,10,,cbop,FALSE
4ce85de757299f8badbf738217891c72af78b51e,2,D,C,10,,cbop,TRUE
1d670d44c1f6288d50652bdf8a92ab7c62e1f552,2,S,F,10,,cbop,TRUE
f633b26a34ff3f2cfd3f566711229aade150938b,2,S,F,06,,cbop,TRUE
9cf1c14d18a1380845458de9f15f43e3b082c82c,2,M,M,12,,cbop,TRUE
88d92920ef3d677f94e76509c0a427087e226c9b,2,D,C,12,,cbop,FALSE
47e0ae28bfe2fbac8e0c66e59c3a7faa969b9f61,1,D,H,12,,cbop,FALSE
7d789fcd4d3faeebe03352ea219162da0f11a155,2,D,C,12,,cbop,TRUE
81d1218090a2f45959d4b5a953586b370a09f270,1,S,D.E,14,,cbop,TRUE
d72ab16036f9a81df20086436a8a62908e4aab8a,2,D,C,14,,cbop,FALSE
734b8d874871231457bb9fa160ca3553766f4135,2,D,C,14,,cbop,FALSE
3630cc8edc0b9f98665a296baf389a770aa75085,1,D,D.E,14,,cbop,TRUE
39ff2eebc51a7720b5dce23bc257ef222d0c4ee7,2,D,H,14,,cbop,FALSE
efee383505c81b70f7950e4416e20cf23da5b352,2,M,M,14,,cbop,TRUE
5eeea2ea70aada256912764bbdf3dafdfbbb808a,2,D,K.L,14,,cbop,TRUE
6042b9549a31b70e32eb317e249d1dcb4f49e55c,2,D,C,02,,cbop,FALSE
e51306fa3792dae136236781d0a16206b22875f2,2,D,C,22,,cbop,FALSE
33c85bcc0aca093c3ce16aa91d074a8702cce438,2,D,C,14,,cbop,FALSE
538e764b73bf42ce3283becb1958317aa1f6917a,1,D,J,14,,cbop,TRUE
155c5edbce13b37f2cf47f7e80495630a07e580d,2,D,G,14,,cbop,FALSE
2697c1b7bf2b4bdd18ab9618b762f81a28b46d99,2,D,C,04,,cbop,FALSE
acfd839158efdf00ff1981229742dce910a783f6,2,D,C,02,,cbop,FALSE
9cc31ca301c15bf8ab87770d737c3bed2ac319b6,1,D,Q,14,,cbop,FALSE
4e9af115c2d5e3baa61f55ccd4c59f3950b80648,2,S,I,14,,cbop,FALSE
9ad03e80e185469008c9f1a2da7d3ea31c22ba34,2,D,M,14,,cbop,TRUE
ee41abcda89841cdcb33b5aca07e5494c08a1a3b,1,D,O,24,,cbop,FALSE
97f4f013a6e70d827987080fb2ee45c1c226266a,2,S,N,24,,cbop,TRUE
dc65b512d3c0eea06e190a4f3fc5b61e7d943fe2,2,D,G,02,,cbop,FALSE
91e5050274134a6e1611d86480d979c65779764b,2,D,H,16,,cbop,FALSE
9256f3925e742b3fcdb0a2303a826ddd868f2c6e,2,D,C,16,,cbop,TRUE
2e1264c306a78a10cc5743014d87aa0e92558591,2,M,I,28,,cbop,TRUE
9baffe6a40793893b3af96b3c4de2d989bcd6dee,1,D,H,28,,cbop,FALSE
a32b2310b96c32bdb8c4198c7a60fada3808a1c7,2,D,C,28,,cbop,FALSE
d6a1c81f6f1bb970a51704796a0e48e8746f0afc,2,D,C,18,,cbop,FALSE
34cb7156b3ff64d506064befda40ef9f73b8a79a,2,D,G,14,,cbop,FALSE
23cef835e6b33ea7e4548927c3934ba06ddd78a4,2,S,D.E,18,,cbop,FALSE
24655967abe3b92c248ad8aea25d1d4d379b7982,2,D,M,18,,cbop,TRUE
09eac646c27a9343597c37977ec3b9882d19d672,2,D,C,22,,cbop,FALSE
f1f58f4d6464454be7b4ea182351734db7f28c8e,1,D,D.E,22,,cbop,FALSE
b2088b23278c84cb99dc82744d1435f6596411d2,1,D,D.E,32,,cbop,TRUE
df192a1eca68356c30c5a9e725896838fadf22ab,1,S,P,22,,cbop,FALSE
19af0c34deba3ef3c33141c16b1cbf02b61a64a7,2,D,C,22,,cbop,FALSE
d45981a1368d723e08afb6bfcb86ee6380f6ef4f,2,D,F,22,,cbop,TRUE
188449043810a5a982a3349a4209bf128d51a76d,2,D,N,22,,cbop,FALSE
07b126c892526f9092d2dfedbc882ce02e0bcad5,2,S,G,22,,cbop,TRUE
52b649be6ff0a9f988827062c918dbae97e0af51,2,M,F,22,,cbop,TRUE
ebe9f131f981c63d45e4d465eb03edd7186c5ca8,2,D,G,22,,cbop,FALSE
f50d64b3905d6dfdf665848eda40ea6d6e9fcf03,2,D,H,22,,cbop,FALSE
eeed5e3ec7baab4e63c1eb277acf08f6adf95156,1,D,K.L,22,,cbop,TRUE
a62bc4a6d3a18503623cbe0958b228da498ad077,1,D,D.E,22,,cbop,TRUE
3d0fa038d63c4b6acfc3fa754eb6dc10df88d796,1,S,K.L,20,,cbop,TRUE
2e9c18dafd409f67d80d3489f3b13ad8a56d7a28,2,S,N,20,,cbop,TRUE
c7d86a180f216f3f285106af14aa4818519b2184,1,D,D.E,08,,cbop,FALSE
0ea0cc5d33e61c3a95286054aeb821ace720271c,1,D,Q,08,,cbop,TRUE
c79b45291dc2f43c5239e6c425b27dc8ae41a417,1,S,Q,08,,cbop,FALSE
8dce9df3d2d1f2f19f8ed4accbe908bc425984e2,2,D,C,08,,cbop,FALSE
b7dfa8757495bb00fda6556521cb5aa01fd2a133,2,D,C,08,,cbop,FALSE
d5cbb733667cafa1c99ab4556f47e89c5b9904af,2,D,I,22,,cbop,FALSE
8b18466f0651e7d4b9a5b3c7d6a39a147948dcb7,2,D,C,28,,cbop,FALSE
746764814ab86d9daf4519cecb545c2c536ee165,1,D,R.S,22,,cbop,TRUE
18a27fcedc05cc7a0f90d4e66ae1f96d59666a29,2,D,I,22,,cbop,FALSE
c7abb8b5f4ac3ce30123d2fd7fe41c641e5682c7,2,D,C,02,,cbop,FALSE
c11aad7a23b30fa37a1c6a5786ab159b239a2dc9,2,D,C,18,,cbop,FALSE
5d0e936ebd14abb6c28b400a40f4afd370a3ee8b,1,D,M,24,,cbop,TRUE
c64f5ad28fc266b6b4bc06efe65b7f46daa3d7ce,2,D,G,24,,cbop,FALSE
c59bc0c2c2e4346570d73a9136680b8f48607ade,2,D,N,24,,cbop,TRUE
1a817e8d7c32351441bd4b3f3093e38e1cd488fe,1,D,Q,24,,cbop,TRUE
1a7b7ccd1ba4e5c3136859a5abc1df42bdcf54f2,2,D,F,24,,cbop,TRUE
f6124dc606a8d0435a51a9fd812b43fccb0fbe5f,2,D,N,24,,cbop,FALSE
80fc93d604fd5176e2c98b04e6b347ae9a3b51c1,2,D,G,24,,cbop,FALSE
01fbb726bff1c50d381e9100b01d7142a238cd1d,2,D,N,24,,cbop,TRUE
94948d4874a0328ccb853cb4428bbbfa2624495d,2,S,F,30,,cbop,TRUE
2caf467abf1bddf12cb4155c80678475d18e126a,2,D,F,30,,cbop,TRUE
e860dd25c9f050079611e2cf3c8a54d5eb1fb389,2,D,C,30,,cbop,FALSE
504fe0c94d25157c94a88255d488a844075827d6,2,D,C,06,,cbop,FALSE
33910eeecf625a9cdebfe684ab7bf70aa6bd0eb0,2,D,C,26,,cbop,TRUE
884c4b2d74d5afa1b3148685492261e773391cd8,2,S,M,26,,cbop,TRUE
2844ac02742625cbf375bcf2facc34e36df92ada,2,D,K.L,24,,cbop,TRUE
5288841d8f57338037d41f329577c68a9e754e7e,1,D,D.E,24,,cbop,FALSE
a1ccf7914ce1fe1177834bef63ed79985fd82122,2,D,C,24,,cbop,FALSE
856473d878347c63991fbceed17f10893e338b22,2,D,F,24,,cbop,TRUE
c62639fa768d08ec41a070d0c512e628346239c0,2,D,G,24,,cbop,TRUE
88d2980a57975d4b027e018898d2024c5a499292,1,D,N,24,,cbop,TRUE
1241b17c4a4a329eb91d6954060cbeac07e4d488,2,D,C,24,,cbop,TRUE
3308a0711f8ab279c9171d7a4313cd36258648c7,2,D,K.L,24,,cbop,FALSE
4df94f4fa7f13605e32d82101af7f7fdfff034d3,2,D,F,24,,cbop,TRUE
45bbb4467d8fcdb28777c37b9c9495d546b99b61,1,D,D.E,24,,cbop,TRUE
1d093d2f7a9cf47ecfdf4cedbb8bb86c168444c2,2,D,G,24,,cbop,FALSE
6d8712fc6cfbb27ad28688507ff1c69c0ec0c778,1,D,I,24,,cbop,FALSE
c2639fef7288e068f0f482b64b01400b23722a3e,2,M,G,24,,cbop,TRUE
90eef2062dde555c3ac2177d0e1e2d5a03a5ee89,2,D,C,24,,cbop,FALSE
a250ac23af9c06f0f0e882d0eddb1bb49a4dfe89,1,D,H,24,,cbop,FALSE
a1f20a536563ea6d784aaa402d4e20735245a53a,1,D,C,24,,cbop,TRUE
281d80bf3c57445979c81f42a66c9d5dc06aff5e,1,D,Q,24,,cbop,FALSE
d2d75e67917a2813aefd22e14487a3de2f2c5313,1,S,Q,24,,cbop,TRUE
3e8cad845e8d4bbc6cefe674d599e879c0060915,1,D,Q,24,,cbop,TRUE
fc699f264d1b2bd3d5eb5bc5777a012630bb0161,2,D,C,24,,cbop,FALSE
e0adeacc6b53c642fd79c6b33bd1b94824d0d108,2,D,F,24,,cbop,TRUE
f41ebf8eb7db01e480a5f494e55077198d2c1953,2,D,N,24,,cbop,FALSE
6e72b9ed6f035a9c553195f63145e9bd161cd771,1,D,D.E,24,,cbop,TRUE
ac7f147875ec005f44c4da2a17576eacb0176d10,1,D,D.E,28,,cbop,FALSE
855b9258eae18331aa55f70e4113bccb0b0d6654,2,D,C,28,,cbop,FALSE
363d8aa41720d13e2483e8c8337bfeb3b3d17870,2,D,C,26,,cbop,TRUE
74cf0489c68244028a2a0611046222d2ef7051a3,2,S,C,26,,cbop,FALSE
ec90834ee7c9fb20247361af3080342d3ec4a1fa,2,D,J,26,,cbop,FALSE
5eaec0dd678f77e0634fdfb6841815d56ec6ea8e,2,D,N,26,,cbop,FALSE
f4ec39ad37d73dd10edc4f5f052a4a4dd2b7b51f,2,D,D.E,26,,cbop,TRUE
ba474e2a9638442738dfc36c316b28f186a4d0f9,2,D,M,30,,cbop,TRUE
cff5641f80c4a8b681468dfa23bdb454b9c74d02,2,D,C,30,,cbop,FALSE
dbdf58d8441191e0af22b5dcf186a976a48421e0,2,D,N,30,,cbop,FALSE
685437195cc6947f3f397a6ee864fc0cf957c8bc,2,D,C,30,,cbop,TRUE
9cc0c3a614545b8e38424e7047430e116cfd01dd,2,D,Q,02,,cbop,FALSE
4209d943a628c1947300a274aebc5bac0a23b217,2,D,C,30,,cbop,FALSE
8b3b9cb6edff39f38ae77b83e695bc660caf6d03,2,D,G,30,,cbop,FALSE
48801e2cc1f4f92ac465bbc9d85af96d8d914587,2,D,N,14,,cbop,FALSE
7d18604d63a99379533ba576b2fa0cd107902d3d,2,D,H,32,,cbop,TRUE
460f0fec84fc15eaef905abd1c047af93a6b0833,1,D,R.S,32,,cbop,FALSE
ef9d04af08f18473f489ebe0acf5549b6378ed9f,1,D,P,32,,cbop,FALSE
a91925f942227082525462bbbb713e50357ceb74,1,D,Q,32,,cbop,FALSE
07449a0f39a02f6d2a00f0b871c00272e7bca63e,1,D,H,32,,cbop,FALSE
c87011e96553ada5900c422f00f6b447ca16f5ca,1,D,R.S,32,,cbop,FALSE
1cfc0274d9870dc82f09dc95b093072a2f421759,2,D,C,32,,cbop,TRUE
8c7f1f6c2891fd12bc98338f3bd5f68b0f64b490,1,D,Q,32,,cbop,FALSE
3a9091da15cfa02608215fce148785d5cf1cc58a,1,D,Q,04,,cbop,FALSE
d8cda74b26ee20e0bac9a863f5561cc55affdfc3,2,D,C,04,,cbop,FALSE
605d2462ab8221cb08fd9e94246e3c83014a3921,2,D,C,04,,cbop,TRUE
d4a5fc591d89d6bc57da87366585297261f3c6b2,2,D,C,12,,cbop,FALSE
31c398c85195b7894e0d2b23b6fd198768fa2e02,2,D,C,12,,cbop,TRUE
b2ede2d7dcf83c1c001d54755beae4a572d0f9fc,2,D,N,14,,cbop,TRUE
85c806ecd393e71d1889132e1927a76a2c47aae4,2,D,G,12,,cbop,FALSE
fe88516bb28915d8dab40c3b108fcb4dc98885a2,2,D,C,30,,cbop,FALSE
f3e994810f566a2da7b96ad838cb647d5471f0e4,2,D,C,02,,cbop,FALSE
37f4c41444c0bef6da77dae6c20b4d609939b6e3,2,S,N,24,,cbop,FALSE
3a29eac950382a7c4c471a5a0974ae83c071059e,1,S,R.S,20,,cbop,FALSE
0229c8ad217d4ee879bce8c6961f78e38c26e015,2,D,N,24,,cbop,TRUE
8457c58efa1182b1a9d16f7fd4473917a8b5d058,1,D,P,14,,cbop,FALSE
5c5327bd4e8938c232b72332820068c808866f44,2,D,I,24,,cbop,FALSE
31aa3f74ccf69007f60e6a7bc6699399720f980e,1,D,P,14,,cbop,TRUE
82ee6ac089cb383e19974eb174bc55dc90b426bc,2,D,M,30,,cbop,TRUE
65649ead92d82a65c84331318491122733ccd6bd,1,S,M,24,,cbop,FALSE
ea5231648bb62019dcd5c543c238e011b48c255d,2,S,K.L,10,,cbop,TRUE
5290604ff3b3c0759038f8562bf0b125437369a8,2,D,F,24,,cbop,TRUE
2651244f7aefd8ed9ea35583823c7036cd75d5a3,2,D,G,22,,cbop,FALSE
04f48d2a618be643f1e0222720f489b06a5f0bf6,1,D,D.E,12,,cbop,TRUE
c3be11d0c7648fc490de6c633f4c511ece4a428c,2,D,C,14,,cbop,FALSE
b06aed85a2aec82cfcb5d94acdaba51c5ac459b6,2,D,I,02,,cbop,TRUE
89af2e2f71828f2e9ce4ef84c7c457fa1e9e1498,2,D,K.L,14,,cbop,TRUE
7cc5b434e643a5d8315524739cf213041f145aba,2,D,C,30,,cbop,FALSE
fe234f2bd050631de1ec91ae3eb8db893002e6de,1,D,D.E,02,,cbop,FALSE
7a74c31fbc68ce1b1e8e9c20551883e5be4cc590,2,D,C,22,,cbop,FALSE
ac37e1523db5d6a43c93840e7fe73361f8cb9b83,2,D,G,06,,cbop,TRUE
dff843650fd85f9905b37ccf87305db7b3728c05,2,D,C,18,,cbop,FALSE
376ed66c4d99925684f08dc99296be7fc6170e60,1,D,D.E,18,,cbop,TRUE
7d10573d6d01bf462ff0672a4e0e3ccc89bb7d6b,2,D,N,14,,cbop,FALSE
26411e0acf3facd3d1a569bf56121a90cc7671d7,2,D,C,18,,cbop,TRUE
d1bba6c3baf72c5bc4d67da92926bd202929dca1,2,D,D.E,18,,cbop,TRUE
8b96dcae6dc88771489aa36da8740894955696c9,1,M,Q,24,,cbop,FALSE
f49ef7a663906de958e2af0132d96dd721847263,2,D,G,02,,cbop,FALSE
f8ff46e5e0159e09c238ed04431f6c86d3bdbadc,2,D,I,02,,cbop,FALSE
c6be84f10019b929b55b1333fc9a90a462491071,1,D,D.E,02,,cbop,TRUE
70ddeca528c11c846d4f23d5e6d464903d5e5751,2,D,N,02,,cbop,FALSE
1587a5be1faf9d49f92edafcfe840e2d47a2ea26,2,D,C,02,,cbop,FALSE
6c72ae60d405ad99591250eb9b2e702e54b3af30,2,D,C,02,,cbop,TRUE
9afbd9c6d40b89d7c0466a2a7a3ce4fd1cb58e86,1,D,K.L,02,,cbop,TRUE
6a2e2d065a8f018df5b139228f622a2a41d64789,1,D,R.S,02,,cbop,FALSE
38fd2b5d4dc2f0568a600a3610fdf96cb52d61cd,2,D,H,02,,cbop,FALSE
8aab50e81ee77ea12247d71b4d9e7cae98d2dfef,2,D,C,02,,cbop,FALSE
32701315c654c89d7a15cc1ef8d62e4efc20e5f1,2,D,C,06,,cbop,FALSE
b852003110aa674f7f7014ccf6b7a33a895410c7,2,M,R.S,06,,cbop,TRUE
ae3e9e6497d54a01a6f2f89db8e0184ba37a6746,1,D,Q,20,,cbop,TRUE
f7b9ce543954a049c21fb9d8aa6eeb7c6ab8e5fb,2,D,C,02,,cbop,FALSE
1991f70890c9001a32aab9328fb1b4c1e53c06f5,2,D,N,14,,cbop,TRUE
8a68fd218b4f1edb0b3ea8e6dec7abcbcf39129e,2,D,C,24,,cbop,FALSE
f6748a6bdcfc8464760e09cecdaa1afe2881af2a,2,D,C,10,,cbop,TRUE
6b78371b83250c1d09099e3ea178609795ca09ac,2,D,C,12,,cbop,TRUE
637e7affa49788ed910f5622de055aaa73e5b895,2,D,F,12,,cbop,TRUE
b1f368f1992c21e4112ffd5968bb668b26c2cfc5,2,D,F,12,,cbop,TRUE
2a211e7b63786c83d1c0809ebb897baf0be41091,1,D,H,28,,cbop,TRUE
967c67311bc04013f3f63d6293437330bfdbe24d,2,S,F,28,,cbop,TRUE
fc54d81ec28f6c371d05e41d3081f42baf4d43e6,2,D,C,28,,cbop,TRUE
047cf3b39293c601a0e4ead47336a161d245dd1b,1,S,I,28,,cbop,TRUE
0bf9121e1b817f1109d5fe969fd9845d7c30bc3b,2,D,C,28,,cbop,TRUE
3421cb071788b392e0debaf161f371d9568a4a99,2,D,G,16,,cbop,FALSE
0a2780374ec2637d3516d5ee045400baf9dfca4c,2,D,F,24,,cbop,TRUE
fd64971986526ed52a5dc1014a2ee99dc7efe96d,2,D,C,16,,cbop,TRUE
8cfd94d397bc70944fd721a9f592c7f6af02c304,2,D,C,16,,cbop,TRUE
231eaef928ac08812721a12e226bfad50b096863,2,D,C,16,,cbop,FALSE
79942be983145e419ada6265ae00c35dae5fd619,2,D,C,16,,cbop,FALSE
c162673f6425a557ffc4fd37fa60b6d7a2b511f7,2,D,C,16,,cbop,FALSE
9b058bc660b1f8cfb1818a6ac480f127f7cbe250,1,S,P,16,,cbop,TRUE
4b81a66bb16e56f3dfc46f3414e934ee0c6f3e87,2,D,N,24,,cbop,FALSE
baf6ababab22ce1983f153e31349579622366093,2,D,C,16,,cbop,FALSE
7b20566e4f00148186ca97aca0615e0600e869e8,2,S,N,16,,cbop,TRUE
d5ad32eb12e0ef7bf0f53d8dfe55bf73f876f80e,2,D,C,30,,cbop,FALSE
4d802fbb748282554f782c985b91a20dd80921a5,2,S,C,10,,cbop,FALSE
6b4b95fa27212855bbafe63de88b05c87dc746d9,2,D,I,24,,cbop,FALSE
96cf7f404a95740b1af880dab48b7c640a13a110,1,D,K.L,10,,cbop,TRUE
510a78317fa0cd1237584ce46e014af57804fdeb,2,S,I,10,,cbop,FALSE
08c38ea582f4dd2f8104e3173313314baf9ce4f7,2,D,C,30,,cbop,FALSE
11f4f6bb7ddb1c93882273a42f3d023fda15372d,1,D,R.S,30,,cbop,FALSE
46ac549e3eb682f76483e2fabef04ac73fa438fb,1,D,C,30,,cbop,FALSE
2d20b130b8a60d2dbf688bc3092aedfac9a6e0b4,2,D,G,30,,cbop,FALSE
7ee2be948037215448b88c9b40888b0a5a30da59,2,D,F,30,,cbop,TRUE
52e34d777bf1daf3a78cfc61d6c1ce7c6ff05c78,2,S,G,16,,cbop,FALSE
d5600768b8d896e60c8108323ec8c84c58ba1fdd,2,S,G,08,,cbop,FALSE
c51215f8213c12f118cd41ebbf24097a177eb266,2,S,G,14,,cbop,FALSE
b401608d7ca3374be4f0d45c33d8de3dc615d1ff,2,D,C,18,,cbop,FALSE
1c27fb89f992db37dac153868ede7bb2bcfdb9d2,2,D,F,18,,cbop,TRUE
4ba86987ed2b61c215e82cf40feccff9f7de60b5,2,D,G,18,,cbop,FALSE
3b22ae64706bdd70a78af3eab993fe3026852f49,2,D,C,18,,cbop,FALSE
8295eb8dd9e877e4464bb4f79e75d838391236e6,2,D,G,18,,cbop,FALSE
b965fb8e93e33efc0356dcd9b82c50770b4d53ae,2,M,G,18,,cbop,TRUE
4a4770678cf4aff3cf7780fbedacdcce1e5b16b2,2,D,C,18,,cbop,FALSE
a313b34f34a4d8edb1451143a3b35009fd0cbc14,2,D,C,18,,cbop,FALSE
66536a628fb4f551a80f625b967196aab57e6067,2,S,H,18,,cbop,FALSE
13b9fb438f989731149f62282207e624aaef7273,2,D,G,14,,cbop,FALSE
eb5a2032ea2ef7717fb6d02a44153f1b24bc2b4b,1,D,Q,14,,cbop,TRUE
050a7d05802b0449e20376f7190e18e0677de4a3,2,D,N,14,,cbop,FALSE
53dfb94b0865d4f3d240f0453d34d1721ad63653,2,D,N,22,,cbop,FALSE
e13d22445d315e57d92d52dbb46dc0c54aeb5032,2,D,C,22,,cbop,FALSE
77cc37f7c477395165a9cdff12ae45b0381cd138,2,M,C,28,,cbop,TRUE
9101dfd4c0efdb18155f64916b353e634cad2b85,2,D,C,20,,cbop,FALSE
bb1559813974555bf1180acf08d61d99e8d884cd,2,S,Q,32,,cbop,TRUE
708f226db001d3d265420c62919c77fc41a256da,2,S,G,32,,cbop,TRUE
a81f2b6987ed33837ad17992fe6d32892c802a36,2,D,C,32,,cbop,FALSE
cd9432c5c46165ecf82740affc4aa220903a44e9,2,S,J,32,,cbop,TRUE
cf68af5850becd492c526dd36fc164f602f729b2,2,D,C,28,,cbop,FALSE
1471365abc938a720645b3d556eed1beb534dd5b,2,D,H,32,,cbop,TRUE
008903c1f3d2481eeb89dc02621a8ef4a1ee34ca,1,D,H,32,,cbop,FALSE
bd13214293ba40c5de8c7323d7ebfbba7195c313,2,S,G,26,,cbop,TRUE
b3bd59e4345c622fab0a32b7c187e4ecb5532a86,1,D,D.E,18,,cbop,TRUE
d324e256abbbf62a002eb03249cb5855bd274044,2,D,D.E,18,,cbop,FALSE
b9711f2c508c44ec0d1b5f2e9b0eff5eb1a02a9b,2,D,G,18,,cbop,FALSE
f4a581ded23003bb0097e6e5e0471d9e9a06ce98,2,S,G,18,,cbop,FALSE
2699428f6473add8e2d56b23e6eed2076a229744,2,D,C,12,,cbop,TRUE
e41c9bb79115c27d28c690dfc7be499d20e7f52b,2,D,C,28,,cbop,FALSE
e3f0875da2c0eb2a9705623be24f3d032803f683,2,D,C,04,,cbop,TRUE
e758ad049fc2d788ac09ab2a56cb79366bac98ba,2,D,C,32,,cbop,FALSE
0c993760a535bf820186bc21b03199873d080e75,1,D,D.E,04,,cbop,FALSE
4a0f806cfa2ba4d541b5f9692b2b4cfa218e2e20,2,D,F,04,,cbop,TRUE
e065c66319c2dfcd943f2e113ed833c1646bcf42,2,D,G,04,,cbop,FALSE
0ff020f55acfe709610eb27bc4f3e1a2d5d51a59,2,D,G,04,,cbop,FALSE
1c701876ea4915bfe5add1a7ef8e762fd881eb83,2,D,C,04,,cbop,FALSE
396bfbf92897e2f4a0cf2dc0917d49e170c5c032,1,D,Q,02,,cbop,FALSE
3951c3a5ffb016d8922597f27d9c64ae56dafec3,2,D,C,02,,cbop,FALSE
842cd83849af3a2acab1df6c2328f5202b941649,2,D,H,02,,cbop,TRUE
83ffa775c1176ab80815ec2c622ab4c0f63a95f3,2,D,F,02,,cbop,TRUE
749a59060b96e684ebdc36470a0057d3839ff692,1,D,D.E,02,,cbop,FALSE
df04c7f23620049e68ade9668b9959aa62671924,2,D,C,04,,cbop,TRUE
24b81e1b2405da8a6246fccf30f303b661eb3f68,2,D,I,14,,cbop,FALSE
2c207fbe2e9f0f97b300af4fe8499c924c2c4c77,2,M,D.E,04,,cbop,TRUE
85b0838fcbb794b06eeef6bab08a7b40cef2b274,2,D,G,02,,cbop,FALSE
c2975cf1b6d9700f5d4769353e1681c12d2ad7ef,2,D,C,02,,cbop,TRUE
f7cc43477b593d6a60f22dfa6cb98637d9fe3177,1,D,D.E,02,,cbop,TRUE
f1f27cb9dd64e04d5e0eb608987c7a5d29bce269,2,D,C,30,,cbop,FALSE
eb6be4ecd2d0cc49375a1a7103fe1f774b8e65df,2,D,I,02,,cbop,FALSE
be2caa212fd69771cf39c57caeafa3289761e690,2,D,C,02,,cbop,TRUE
04c7e28d760cb11b2d3d82220cedbd0efde16ba9,2,D,G,02,,cbop,FALSE
324dcf2a939d4316b132649ca7dd038488c2e162,2,D,N,02,,cbop,TRUE
d7da7eac87cb3d3e028fe75f8fd11fb310f54e83,2,D,C,08,,cbop,FALSE
0adc445c852edeccbef11ef4a3ffba136bc41d90,2,D,G,06,,cbop,FALSE
6295def9b3199b1a45fcb4ea2c148d33d4e376fb,2,D,C,06,,cbop,FALSE
e34a8342353e873741231d026804c5535cca3b68,2,D,F,08,,cbop,TRUE
0d2fe1359fd37ee6754756edb63f16757fab8696,2,D,N,24,,cbop,FALSE
3a35a35aea3ef81f50c34b6a046df181fe9587af,2,S,G,08,,cbop,TRUE
0dd1d1a63b9ce079754f0800efd02c8fd8558a04,2,D,C,08,,cbop,FALSE
03950533c4990dd3e6b80312d98d7bf7877d6cdc,1,D,P,22,,cbop,TRUE
fc1e0932170f7ec7da987a060bfb7ab01a928b3f,1,D,P,14,,cbop,TRUE
ec812df7c443d9681645795c35687241418466ea,1,D,P,12,,cbop,FALSE
f59016808a975f0f45ab571899d50d4931cebaeb,1,D,P,24,,cbop,TRUE
76f26af4360f38e53850ea0628131fd7a8c51a82,1,D,P,04,,cbop,TRUE
93460d8f8f00e0dcd4ad92d099fc8aa84a5c6e6c,1,D,P,16,,cbop,TRUE
6888b88554e327c845cd6ea9ea49c3db472cd53b,1,D,P,02,,cbop,TRUE
1f37663b133683c5875b8ede62cbbe8f4e247bf6,2,D,K.L,14,,cbop,FALSE
37a5e19de669ad21e796cf802de6d8063a7161a8,1,D,O,20,,cbop,TRUE
c730010abdb9d20ccab34eacbe3c22a56fedad66,1,D,O,06,,cbop,TRUE
